Tickets_Booked,Train_Delay_Minutes,Weather_Impact,Festival_Impact,Congestion,Year,Month,Day,Weekday,Is_Weekend,Is_Festival_Week,Destination_Ahmedabad,Destination_Bengaluru City,Destination_Chennai Central,Destination_Hyderabad Deccan,Destination_Kolkata,Destination_Lucknow NR,Destination_Mumbai Central,Destination_New Delhi,Destination_Patna Junction,Destination_Pune Junction,Festival_Name_Christmas,Festival_Name_Diwali,Festival_Name_Holi,Festival_Name_Independence Day,Festival_Name_Makar Sankranti,Festival_Name_Tamil New Year,Tickets_Booked_Norm,Weekdays_Norm
627,38,0.8,0,0.157153633392004,2020,4,2,3,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.127,0.3333333333333333
1444,56,0.9,0,0.2787695918196295,2022,5,17,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.944,0.0
851,55,0.9,0,0.08775458888609504,2022,5,23,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.351,-0.16666666666666666
1355,3,0.1,0,0.38211382113821135,2022,4,22,4,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.855,0.5
737,0,0.1,0,0.22672030844019778,2023,8,11,4,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.237,0.5
917,15,0.8,0,0.23007291928589385,2020,1,2,3,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.417,0.3333333333333333
1139,46,0.6,0,0.4116167965803369,2021,10,17,6,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.639,0.8333333333333334
1181,0,0.6,0,0.29645461403067636,2023,12,21,3,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.681,0.3333333333333333
805,0,0.8,0,0.20191098818204672,2023,8,17,3,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.305,0.3333333333333333
1409,5,0.1,0,0.3956918950632805,2020,12,4,4,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.909,0.5
674,0,0.3,0,0.2527868577654849,2019,11,9,5,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.174,0.6666666666666666
1235,37,0.3,0,0.22621741681334337,2023,10,17,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.735,0.0
683,14,0.9,0,0.04551169223032436,2022,7,18,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.183,-0.16666666666666666
769,55,0.9,0,0.31858184561227054,2020,6,28,6,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.269,0.8333333333333334
1264,57,0.1,0,0.23350934540273235,2019,4,2,1,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.764,0.0
1445,9,0.3,0,0.2790210376330567,2023,10,17,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.945,0.0
609,55,0.9,0,0.15262760875031428,2021,7,29,3,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.109,0.3333333333333333
736,5,0.6,0,0.31028413376917274,2022,4,10,6,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.236,0.8333333333333334
1492,6,0.3,0,0.37465426200653756,2021,2,25,3,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.992,0.3333333333333333
500,47,0.3,0,0.16712765065794985,2020,9,18,4,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.5
818,11,0.1,0,0.20517978375660043,2022,6,30,3,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.318,0.3333333333333333
768,39,0.9,0,0.10879222194283797,2019,11,26,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.268,0.0
690,4,0.8,0,0.21490235520911907,2021,3,26,4,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19,0.5
531,48,0.6,0,0.04919956416059005,2022,1,18,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.031,0.0
1337,27,0.3,0,0.25186488978291843,2023,6,20,1,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.837,0.0
1012,10,0.3,0,0.3377755427038806,2022,7,2,5,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.512,0.6666666666666666
688,45,0.9,0,0.17249182801106358,2022,8,18,3,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.188,0.3333333333333333
855,33,0.3,0,0.3402061855670103,2021,5,2,6,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.355,0.8333333333333334
577,38,0.1,0,0.10267370714944261,2023,8,2,2,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.077,0.16666666666666666
602,41,0.6,0,0.10895985248512279,2022,3,23,2,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.102,0.16666666666666666
1030,24,0.1,0,0.21657866063196712,2020,3,4,2,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.53,0.16666666666666666
725,0,0.6,0,0.13988768753666916,2019,1,2,2,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.225,0.16666666666666666
1169,53,0.9,0,0.16771435755594669,2021,8,30,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.669,-0.16666666666666666
1310,21,0.3,0,0.2031682172491828,2019,4,22,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.81,-0.16666666666666666
613,10,0.9,0,0.27935629871762635,2022,11,27,6,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.113,0.8333333333333334
913,38,0.1,0,0.2709747716033861,2023,2,10,4,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.413,0.5
1040,17,0.1,0,0.3029083899086414,2020,7,17,4,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.54,0.5
905,10,0.9,0,0.14324029838236527,2022,3,22,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.405,0.0
1009,0,0.3,0,0.29511356969239794,2023,12,15,4,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.509,0.5
1428,0,0.9,0,0.4423770010895985,2023,10,28,5,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.928,0.6666666666666666
718,0,0.3,0,0.05431229570027658,2020,11,2,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.218,-0.16666666666666666
773,56,0.8,0,0.23577235772357721,2019,6,7,4,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.273,0.5
783,33,0.9,0,0.11256390914424608,2023,10,17,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.283,0.0
1364,0,0.6,0,0.3843768334590562,2019,11,8,4,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.864,0.5
1224,0,0.1,0,0.34917441957924733,2022,6,10,4,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.724,0.5
789,9,0.9,0,0.2397954907384125,2020,3,20,4,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.289,0.5
990,0,0.1,0,0.1646131925236778,2023,3,28,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.49,0.0
1072,0,0.8,0,0.352862291509513,2020,5,16,5,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.572,0.6666666666666666
1491,0,0.1,0,0.3744028161931104,2023,3,16,3,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.991,0.3333333333333333
550,36,0.1,0,0.09588467018690804,2021,9,29,2,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05,0.16666666666666666
1085,0,0.3,0,0.35613108708406666,2021,10,9,5,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.585,0.6666666666666666
974,37,0.8,0,0.16059005950884248,2020,2,11,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.474,0.0
566,26,0.9,0,0.09990780320174335,2020,12,30,2,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.066,0.16666666666666666
1454,0,0.3,0,0.3650993210963037,2023,1,19,3,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.954,0.3333333333333333
732,0,0.3,0,0.22546307937306173,2019,4,12,4,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.232,0.5
787,4,0.1,0,0.11356969239795489,2021,1,5,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.287,0.0
886,0,0.6,0,0.30609337021205263,2022,12,17,5,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.386,0.6666666666666666
771,39,0.1,0,0.06763892381191854,2021,7,12,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.271,-0.16666666666666666
1145,0,0.3,0,0.41312547146090023,2022,2,20,6,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.645,0.8333333333333334
1150,0,0.6,0,0.24675215824323188,2021,2,3,2,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.65,0.16666666666666666
786,41,0.3,0,0.11331824658452769,2023,9,12,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.286,0.0
673,0,0.3,0,0.04299723409605229,2021,8,2,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.173,-0.16666666666666666
1114,0,0.1,0,0.19579247338865138,2023,5,23,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.614,0.0
947,0,0.9,0,0.36333920040231327,2021,2,14,6,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.447,0.8333333333333334
949,38,0.3,0,0.28002682088676556,2020,8,14,4,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.449,0.5
1427,0,0.3,0,0.274495012991367,2021,9,21,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.927,0.0
1003,46,0.9,0,0.25169725924063363,2023,8,24,3,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.503,0.3333333333333333
782,14,0.6,0,0.3218506411868242,2022,8,21,6,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.282,0.8333333333333334
634,0,0.6,1,0.7875282876540105,2020,3,8,6,1,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.134,0.8333333333333334
1034,0,0.1,0,0.17567680831447488,2020,2,25,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.534,0.0
648,51,0.1,0,0.16243399547397533,2022,5,26,3,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.148,0.3333333333333333
666,9,0.3,0,0.125052384544464,2022,6,29,2,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.166,0.16666666666666666
1336,0,0.8,0,0.4192439862542955,2022,2,5,5,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.836,0.6666666666666666
1101,52,0.1,0,0.1925236778140977,2022,11,22,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.601,0.0
965,0,0.9,0,0.15832704718799764,2021,5,25,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.465,0.0
646,7,0.3,0,0.03620819713351772,2020,12,21,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.146,-0.16666666666666666
674,0,0.3,0,0.21087922219428376,2023,12,8,4,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.174,0.5
1450,59,0.9,0,0.3640935378425949,2022,11,17,3,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.95,0.3333333333333333
1037,0,0.9,0,0.3440616880395608,2021,11,6,5,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.537,0.6666666666666666
1351,26,0.3,0,0.2972927667421004,2020,11,4,2,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.851,0.16666666666666666
1475,0,0.1,0,0.4961025898918783,2020,7,5,6,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.975,0.8333333333333334
1016,0,0.6,0,0.21305841924398622,2020,3,4,2,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.516,0.16666666666666666
1472,0,0.3,0,0.2858100745955913,2021,6,22,1,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.972,0.0
1474,56,0.3,0,0.37012823736484785,2023,11,23,3,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.974,0.3333333333333333
985,33,0.8,0,0.1214483278853407,2021,11,29,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.485,-0.16666666666666666
1123,35,0.1,0,0.19805548570949624,2020,10,13,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.623,0.0
869,0,0.8,0,0.34372642695499117,2019,4,21,6,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.369,0.8333333333333334
646,34,0.6,0,0.12002346827591985,2020,1,8,2,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.146,0.16666666666666666
537,18,0.8,0,0.05070823904115329,2019,8,13,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.037,0.0
1098,0,0.6,0,0.27558461151621827,2021,5,20,3,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.598,0.3333333333333333
662,19,0.1,0,0.29167714357555946,2020,2,16,6,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.162,0.8333333333333334
596,0,0.6,0,0.10745117760455955,2023,12,6,2,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.096,0.16666666666666666
1311,8,0.6,0,0.3710502053474143,2020,2,28,4,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.811,0.5
1043,0,0.1,0,0.17793982063531974,2022,3,15,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.543,0.0
996,0,0.3,0,0.16612186740424104,2021,6,15,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.496,0.0
907,0,0.8,0,0.14374319000921967,2021,12,7,1,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.407,0.0
744,0,0.9,0,0.14466515799178606,2020,7,1,2,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.244,0.16666666666666666
1100,11,0.9,0,0.23417986757187156,2020,12,9,2,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.6,0.16666666666666666
1055,14,0.6,0,0.1809571703964462,2021,1,26,1,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.555,0.0
684,0,0.6,0,0.25530131589975696,2022,1,15,5,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.184,0.6666666666666666
861,23,0.6,0,0.0902690470203671,2021,5,3,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.361,-0.16666666666666666
513,2,0.3,0,0.2542117173749057,2021,4,25,6,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.013,0.8333333333333334
571,0,0.9,0,0.26879557455368364,2019,7,14,6,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.071,0.8333333333333334
1004,0,0.8,0,0.2519487050540608,2020,8,13,3,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.504,0.3333333333333333
1280,0,0.8,0,0.2794401139887687,2022,8,17,2,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.78,0.16666666666666666
1157,0,0.8,0,0.37423518565082553,2020,4,11,5,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.657,0.6666666666666666
567,0,0.9,0,0.10015924901517055,2023,7,12,2,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.067,0.16666666666666666
648,0,0.9,0,0.2881569021875786,2023,8,13,6,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.148,0.8333333333333334
1240,57,0.1,0,0.43701282373648476,2019,12,29,6,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.74,0.8333333333333334
667,0,0.6,0,0.2929343726426955,2022,8,14,6,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.167,0.8333333333333334
956,6,0.9,0,0.3656022127231582,2020,4,12,6,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.456,0.8333333333333334
847,16,0.1,0,0.17056407677478833,2019,4,24,2,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.347,0.16666666666666666
883,52,0.8,0,0.305339032771771,2019,3,2,5,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.383,0.6666666666666666
1014,37,0.1,0,0.3801860699019361,2021,1,17,6,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.514,0.8333333333333334
585,0,0.8,0,0.0627776380856592,2019,1,15,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.085,0.0
830,0,0.9,0,0.33392004023133015,2019,5,19,6,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.33,0.8333333333333334
717,32,0.1,0,0.05406084988684938,2023,10,23,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.217,-0.16666666666666666
969,0,0.8,0,0.11742519487050539,2023,11,13,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.469,-0.16666666666666666
1060,0,0.6,0,0.18221439946358226,2023,12,19,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.56,0.0
1469,55,0.3,0,0.32696337272651077,2019,3,13,2,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.969,0.16666666666666666
1083,23,0.3,0,0.22990528874360905,2022,4,13,2,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.583,0.16666666666666666
1461,0,0.3,0,0.3249518062190931,2022,1,26,2,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.961,0.16666666666666666
746,0,0.8,0,0.2708909563322437,2022,9,24,5,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.246,0.6666666666666666
729,2,0.3,0,0.140893470790378,2019,8,14,2,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.229,0.16666666666666666
656,19,0.6,0,0.12253792641019191,2022,1,5,2,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.156,0.16666666666666666
751,0,0.1,0,0.10451764311457545,2023,5,2,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.251,0.0
946,33,0.9,0,0.19545721230408178,2022,6,22,2,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.446,0.16666666666666666
625,12,0.6,0,0.1566507417651496,2021,8,26,3,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.125,0.3333333333333333
704,43,0.8,0,0.13460732545469783,2022,8,3,2,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.204,0.16666666666666666
1175,43,0.8,0,0.25303830357891205,2020,2,19,2,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.675,0.16666666666666666
1166,14,0.8,0,0.29268292682926833,2020,7,30,3,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.666,0.3333333333333333
1016,0,0.3,0,0.38068896152879056,2019,5,26,6,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.516,0.8333333333333334
777,13,0.6,0,0.19487050540608497,2022,12,8,3,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.277,0.3333333333333333
1121,3,0.8,0,0.40709077193864723,2021,7,4,6,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.621,0.8333333333333334
848,33,0.8,0,0.17081552258821553,2020,2,5,2,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.348,0.16666666666666666
1297,10,0.9,0,0.28371469281703127,2023,3,1,2,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.797,0.16666666666666666
818,0,0.1,0,0.07945687704299723,2020,6,1,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.318,-0.16666666666666666
873,1,0.6,0,0.3447322102087,2023,3,12,6,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.373,0.8333333333333334
1437,55,0.3,0,0.3189171066968402,2022,9,21,2,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.937,0.16666666666666666
1420,56,0.9,0,0.35655016343977874,2021,9,2,3,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.92,0.3333333333333333
849,0,0.3,0,0.12915933283044168,2023,12,26,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.349,0.0
903,9,0.3,0,0.2684603134691141,2023,5,19,4,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.403,0.5
585,2,0.1,0,0.14659290922806134,2021,9,2,3,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.085,0.3333333333333333
1440,0,0.3,0,0.44539435085072493,2020,2,29,5,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.94,0.6666666666666666
1019,0,0.3,0,0.38144329896907214,2023,8,20,6,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.519,0.8333333333333334
1106,0,0.3,0,0.2775961780236359,2022,12,8,3,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.606,0.3333333333333333
1038,58,0.6,0,0.26049786271058584,2022,1,27,3,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.538,0.3333333333333333
948,34,0.9,0,0.23786773950213727,2020,12,10,3,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.448,0.3333333333333333
1412,23,0.6,1,0.899337859357975,2022,1,14,4,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.912,0.5
1284,0,0.8,0,0.19663062610007542,2019,5,20,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.784,-0.16666666666666666
1156,0,0.3,0,0.24826083312379513,2022,12,21,2,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.656,0.16666666666666666
1305,18,0.8,0,0.32763389489565,2021,1,28,3,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.805,0.3333333333333333
1353,2,0.1,0,0.21398038722655266,2022,8,1,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.853,-0.16666666666666666
905,21,0.9,0,0.2689632050959685,2023,3,10,4,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.405,0.5
652,18,0.1,0,0.16343977872768414,2023,1,5,3,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.152,0.3333333333333333
571,25,0.3,0,0.01734976112647724,2021,11,8,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.071,-0.16666666666666666
782,13,0.1,0,0.07040482775961779,2020,1,27,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.282,-0.16666666666666666
547,42,0.3,0,0.09513033274662643,2021,2,24,2,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.047,0.16666666666666666
905,13,0.6,0,0.18514793395356632,2020,1,15,2,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.405,0.16666666666666666
1071,0,0.8,0,0.39451848126728684,2020,7,5,6,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.571,0.8333333333333334
1098,0,0.8,0,0.3593998826586204,2022,2,12,5,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.598,0.6666666666666666
715,0,0.8,0,0.2630961361160003,2019,4,13,5,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.215,0.6666666666666666
545,22,0.3,0,0.17844271226217415,2022,5,27,4,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.045,0.5
1443,13,0.6,0,0.36233341714860445,2023,8,17,3,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.943,0.3333333333333333
516,13,0.1,0,0.2549660548151873,2021,2,21,6,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.016,0.8333333333333334
1482,0,0.1,0,0.33023216830106444,2023,9,20,2,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.982,0.16666666666666666
1013,6,0.6,0,0.1284888106613025,2020,8,31,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.513,-0.16666666666666666
1245,0,0.6,0,0.3125471460900176,2022,11,17,3,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.745,0.3333333333333333
1038,40,0.8,0,0.26049786271058584,2021,5,6,3,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.538,0.3333333333333333
519,45,0.9,0,0.21381275668426783,2023,4,1,5,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.019,0.6666666666666666
1465,17,0.9,0,0.24214231833039976,2019,1,21,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.965,-0.16666666666666666
1182,9,0.8,0,0.2967060598441036,2023,1,5,3,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.682,0.3333333333333333
1206,49,0.1,0,0.21892548822395436,2021,11,30,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.706,0.0
1068,8,0.6,0,0.30994887268460314,2019,10,11,4,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.568,0.5
1312,53,0.1,0,0.45511692230324363,2023,11,19,6,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.812,0.8333333333333334
1350,0,0.6,0,0.4227642276422764,2023,11,25,5,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.85,0.6666666666666666
1348,59,0.8,0,0.422261336015422,2021,9,25,5,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.848,0.6666666666666666
1199,2,0.9,0,0.17525773195876287,2021,7,26,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.699,-0.16666666666666666
1477,53,0.8,0,0.24515966809152626,2022,4,11,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.977,-0.16666666666666666
1491,60,0.1,0,0.24867990947950713,2022,10,3,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.991,-0.16666666666666666
